ticket_id,city,issue_type,ticket_status,issue_description,rating,ticket_closed_date_time,acknowledged_at,ticket_created_date_time,ticket_last_updated_date_time,address,lat,lng,location,image
1478413,Salem,Snow/Ice on Street,Acknowledged,"Holly St. is on the list of ""no parking"" streets but I see no indication of when it will be widened. Is there currently a plan to widen it or is it just going to get smaller with the coming storm?",,,,02/07/2015 07:48:34 PM,02/09/2015 09:34:10 AM,,,,"(42.511029, -70.893172)",
1478201,Salem,Snow/Ice on Sidewalk,Open,"Cars park on this section of sidewalk ALL THE TIME. Currently, the sidewalk has been shoveled but the cleared sidewalk is dead-ended at the car. (I've shown a google street-view to better show the location, but, with the current amount of snow, the car is totally blocking the shoveled sidewalk.)",,,,02/07/2015 04:27:01 PM,02/11/2015 10:22:24 AM,,,,"(42.5220210156, -70.8966936143)",https://seeclickfix.com/files/issue_images/0028/6259/Car_blocking_sidewalk_2.png
1478175,Salem,Snow/Ice on Sidewalk,Closed,"The sidewalk in front of Salem Prep is untouched. As the lessee of the Emmerton Settlement House, I believe the city is responsible for clearing snow from the sidewalk. Almost all of Derby St's sidewalks are passable, but for this. Thanks.",,02/11/2015 12:28:56 PM,,02/07/2015 04:04:32 PM,02/11/2015 12:28:56 PM,,,,"(42.522803, -70.884555)",https://seeclickfix.com/files/issue_images/0028/6242/Salem_Snow_Removal-1__15__6_.JPG
1477821,Salem,Snow/Ice on Street,Acknowledged,"The snow piles are so high, I can't clear my sidewalks because I can't lift high enough to get the snow clears. Plows plowed the snow on the odd side of the street, leaving many houses out of luck as far as where to keep snow.  The plows have left piles of snow at least 5 feet high. See image of plowed snow as high as 6foot porch.",,,,02/07/2015 11:03:21 AM,02/10/2015 12:27:20 PM,,,,"(42.52576, -70.885295)",https://seeclickfix.com/files/issue_images/0028/6088/IMG_20150207_110144.jpg
1477732,Salem,Snow/Ice on Street,Acknowledged,There is so much snow on the street that cars repeatedly get stuck; no pavement is showing.  Side streets on either side of the street are cleared to the pavement.,,,,02/07/2015 07:37:36 AM,02/09/2015 09:33:21 AM,,,,"(42.5223427, -70.8881734)",
1477729,Salem,Snow/Ice on Street,Acknowledged,Large snow banks extending into street blocking view of oncoming traffic.  In addition many large trucks use Willow Ave as a cut through street and with on street parking still allowed makes driving difficult,,,,02/07/2015 07:19:31 AM,02/09/2015 09:33:11 AM,,,,"(42.5097825273, -70.8906794216)",https://seeclickfix.com/files/issue_images/0028/6047/1423311483155.jpg
1477724,Salem,Snow/Ice on Street,Acknowledged,"Loring Ave  near Horace Mann is a mess at school pickup even on sunny days in June. It is now barely wide enough for a single lane of parked cars to keep traffic flowing. If snow is not removed before the next storm, I fear we will no longer be able to pick up our children at all. Normally parents can park on the side streets for a few minutes, but that is no longer possible, as those streets are barely plowed to one travel lane.",,,,02/07/2015 05:57:48 AM,02/12/2015 07:21:18 AM,,,,"(42.5037553, -70.8916743)",
1479094,Malden,Snow on Sidewalks,Closed,Has not been cleared in last two storms,,02/08/2015 06:58:24 PM,,02/08/2015 02:24:39 PM,02/09/2015 10:06:26 AM,,,,"(42.4291475801, -71.0665815545)",https://seeclickfix.com/files/issue_images/0028/6552/1423423418167.jpg
1479090,Malden,Snow on Sidewalks,Closed,Has not been shoveled or plowed for last two storms,,02/10/2015 06:55:43 PM,,02/08/2015 02:22:24 PM,02/10/2015 06:55:43 PM,,,,"(42.4292640686, -71.0665130615)",https://seeclickfix.com/files/issue_images/0028/6549/1423423213563.jpg
1479076,Malden,Snow on Streets,Closed,,,02/08/2015 06:47:17 PM,,02/08/2015 02:16:08 PM,02/09/2015 03:59:43 PM,,,,"(42.44187, -71.046825)",
1479011,Malden,Snow on Streets,Closed,,,02/08/2015 03:17:52 PM,,02/08/2015 01:07:11 PM,02/08/2015 03:17:52 PM,,,,"(42.4396071, -71.0521805)",https://seeclickfix.com/files/issue_images/0028/6506/Sylvan_Columbia_1.jpg
1478937,Malden,Snow on Sidewalks,Closed,58 Clark st got a ticket for not shoveling the sidewalk so they shoveled half of it and made a path INTO THE STREET. Now we are getting more snow. I guess the children and families walking in the streets don't matter! This isn't the only house either. I'm concerned for not only my family but the other families that walk to school.,,02/19/2015 10:44:43 AM,,02/08/2015 11:51:22 AM,02/19/2015 10:44:43 AM,,,,"(42.4317151, -71.0609514)",
1478897,Malden,Snow on Streets,Acknowledged,"DiPaola Combat Veterans Memorial Bridge is impassable on both sides for pedestrians.  This forces people to walk in the middle of a four-way dangerous intersection.  Also, residences around the bridge do not provide access to street from sidewalk.  Dangerous walking situation.",,,,02/08/2015 10:50:42 AM,02/08/2015 02:42:23 PM,,,,"(42.4320459, -71.0722903)",
1478887,Malden,Parking Enforcement,Closed,"There is a car parked at 505 Pleasant St still 2.5 hrs into the snow emergency.  Not only is it still on the street, but it is parked almost to the center line.",,02/08/2015 02:34:11 PM,,02/08/2015 10:36:13 AM,02/08/2015 02:34:11 PM,,,,"(42.4262115, -71.0840197)",https://seeclickfix.com/files/issue_images/0028/6444/IMG_2217.JPG
1478875,Malden,Snow on Sidewalks,Closed,"hello... I completely understand when the plows go by and block driveways and walkways when they have been shoveled... But the amount of snow that was put in my walkway this morning is completely unacceptable .... My driveway is fine, so not sure what this person was thinking but I would like someone to come up and remove it... It is borderline rude... Thank you",,02/08/2015 03:27:30 PM,,02/08/2015 10:17:50 AM,02/08/2015 03:34:28 PM,,,,"(42.43386, -71.0866999)",https://seeclickfix.com/files/issue_images/0028/6437/image.jpg
1478873,Malden,Snow on Sidewalks,Closed,Contractor plowed snow from private lot behind 157 Pleasant St into snowbank on the street.,,02/14/2015 11:13:37 AM,,02/08/2015 10:12:21 AM,02/14/2015 11:13:37 AM,,,,"(42.4281216, -71.0710553)",https://seeclickfix.com/files/issue_images/0028/6436/20150208_095529.jpg
1478849,Malden,Snow on Streets,Acknowledged,,,,,02/08/2015 09:31:18 AM,02/08/2015 09:46:07 AM,,,,"(42.4286770682, -71.0808964477)",
1478847,Malden,Snow on Streets,Acknowledged,,,,,02/08/2015 09:29:29 AM,02/08/2015 09:32:11 AM,,,,"(42.4294248341, -71.0802559326)",
1478818,Marlborough,Other,Closed,"At 8:02 on Sun 02/09/14,a large yellow snow plowing truck working on the street hit the mailbox to the street. The truck driver stopped and brought the mail box to the side.",,02/08/2015 11:09:00 PM,,02/08/2015 08:25:00 AM,02/08/2015 11:09:00 PM,,,,"(42.3645131, -71.5403284)",
1479110,Brockton,Landlord Complaints,Closed,The landlord does not shovel the parking lot enough.  Sometimes is impossible to take out my car and it can get very dangerous in freezing temperature.  We are suppose to receive more snow and it is only accumulating.,,02/11/2015 02:24:22 PM,,02/08/2015 02:37:21 PM,02/11/2015 02:24:22 PM,,,,"(42.0894682, -71.0434562)",https://seeclickfix.com/files/issue_images/0028/6563/1423423219478.jpg
1479066,City of Somerville,Snow-Streets not shoveled,Closed,Sidewalk is impossible in front of Anton's cleaners next to the Gulf gas station,,02/08/2015 06:48:23 PM,,02/08/2015 02:05:09 PM,02/12/2015 01:15:14 AM,,,,"(42.385737, -71.1135309)",https://seeclickfix.com/files/issue_images/0028/6533/SCF__20150208_1404121453411463.jpg
1478832,City of Somerville,Other - City Issues,Closed,"Help dig out a woman getting too old to keep up with all this snow-- space is parking for one car in ""driveway"" and a few steps to front door#snowcrew",,02/08/2015 09:57:59 AM,,02/08/2015 09:04:50 AM,02/08/2015 09:57:59 AM,,,,"(42.3822158, -71.086961)",
1478828,City of Somerville,Other - City Issues,Closed,"Space is in front of home: width, for one car so doors fully open; length, a car and a couple of feet more; a few stairs to front door; getting older and just can't cope with all this snow; would appreciate any help#snowcrew",,02/08/2015 10:00:01 AM,,02/08/2015 08:58:50 AM,02/08/2015 10:00:01 AM,,,,"(42.3822158, -71.086961)",
1478891,Needham,Winter Weather Issues,Closed,Poor visibility when traveling on Webster Street as it crosses over South Street due to snow banks.,,02/12/2015 08:41:01 AM,,02/08/2015 10:46:22 AM,02/12/2015 08:41:01 AM,,,,"(42.2684259269, -71.2292929742)",
1478830,Randolph,Other,Closed,The plows have left a snow mound at the end of the street (Velma Rd) that is covering a fire hydrant. The hydrant is located on the left hand side at the end of the street. Also this snow mound is blocking half of the driveway entrances at the end of the street.,,02/09/2015 12:03:19 PM,,02/08/2015 08:59:06 AM,02/09/2015 12:03:19 PM,,,,"(42.1889603, -71.0598922)",https://seeclickfix.com/files/issue_images/0028/6425/IMG_20150208_082100.jpg
1479292,Revere,Other - City Issues,Acknowledged,"Snow being pushd from Yasien property on Fenley Street onto the intersection of Carlson and Fenley Streets , Both sides , making hazardous and impassible condition . This goes on every storm . Evidence : There is no snow on their properety , 39? Fenley . This condition is an accident waiting to occur like every year by these people .",,,,02/08/2015 05:27:22 PM,02/09/2015 09:05:04 AM,,,,"(42.4187398, -71.0174342)",
1479147,Woburn,Non-Emergency Traffic Signal Repair,Closed,"Traffic light malfunctioning.  Lights think there is a car on Country Club Rd or Crescent Park Dr waiting for lights, even when there is no car there (?because of snow?).  Light only lets 2 cars go thru on Rte 3 before turning red again to let non-existent car out.  Traffic on Rte 3 is now driving thru the red light in both directions- probably not ideal.",,02/08/2015 07:47:24 PM,,02/08/2015 03:00:53 PM,02/08/2015 07:47:24 PM,,,,"(42.4612784906, -71.1677628307)",
1479447,New Bedford,Other City Issue,Acknowledged,"Lack of snow removal. Elderly complex, causing damage to cars,",,,,02/08/2015 08:29:33 PM,02/09/2015 07:57:10 AM,,,,"(41.6560971288, -70.9337228568)",
1478913,Reading,Snow/Ice,Acknowledged,"Just seen plow driver back up into a tree, knock down existing snow banks by driving into to them too hard, and going too fast down streets. Very alarming.Vehicle number is E202.",,,,02/08/2015 11:10:21 AM,02/12/2015 03:42:46 PM,,,,"(42.5264819, -71.1106415)",
1479384,Salem,Snow/Ice on Street,Acknowledged,"The city placed markers stating that snow removal would be done between 9pm and 7am on Sat/Sun Feb 7/8. Never was done. Street is in deplorable shape, Emergency vehicles will have problems trying to get down the street.",,,,02/08/2015 06:53:18 PM,02/09/2015 09:37:53 AM,,,,"(42.515552, -70.891807)",
1479372,Salem,Other - City Issues,Closed,Trash out tonight for Thursday pickup.  It is supposed to be out only the night before ? Especially problematic with the snow.,,02/08/2015 06:48:45 PM,,02/08/2015 06:46:58 PM,02/08/2015 06:48:45 PM,,,,"(42.5189267936, -70.9078223632)",
1479047,Salem,Other - City Issues,Closed,"While I appreciate the historic nature of the snow we've received in recent weeks, and while I appreciate the hard work of the snow crews and other city officials, I'm frustrated by the lack of response to my complaint that the fire hydrant on the corner in front of my building is not only buried, but BROKEN. The plows knocked it out of the ground, which I discovered after hours of digging it out. I reported it here, and was told ""DPS is aware of this hydrant issue. Thank you for reporting."" That was on January 29th. Today, February 8, the hydrant is still broken, and is now covered with even more snow dumped by the Bobcats cleaning the Blaney Street lot. I called the fire department (non-emergency line) several days ago and was told ""We'll add it to the list."" What can I do to have this taken seriously? It seems hypocritical to beg residents to dig out hydrants and to make them aware of the dangers of inaccessible hydrants but then completely ignore broken and inaccessible hydrants when they are reported. This is a serious safety issue for anyone in this area. Right now we are just hoping nothing catches fire in any of the five units in our building or in any of the homes and condo buildings surrounding us.",,02/11/2015 11:05:44 AM,,02/08/2015 01:50:38 PM,02/16/2015 03:19:24 PM,,,,"(42.5230934456, -70.8827429804)",https://seeclickfix.com/files/issue_images/0028/6521/IMG_6660.JPG
1479035,Salem,Snow/Ice on Street,Acknowledged,"We all did what we were supposed to do, and the has done absolutely nothing. The one ways between Derby and Essex are not even close to be safe. We cannot shovel our sidewalks as there is nowhere to put the snow. So much for the snow removal operations - the city has done nothing bur make the banks on the sides of the road bigger. If neighboring towns can manage to clear things so they are safe why can't Salem Utterly appalled at the response, and the ongoing excuses.",,,,02/08/2015 01:37:42 PM,02/09/2015 09:36:54 AM,,,,"(42.5217604, -70.8835074)",
